x_m,y_m,width_left_m,width_right_m,vx_mps
-26.3730039,22.5662989,1.6354651,0.5,11.4039605
-26.2869269,22.6171974,1.6336669,0.5,11.4154336
-26.2005343,22.6675607,1.6284487,0.50146,11.4267331
-26.1138294,22.7173872,1.6228229,0.5030941,11.4378595
-26.0268157,22.7666749,1.6171971,0.5047281,11.4488133
-25.9394966,22.8154222,1.6115712,0.5063622,11.4595952
-25.8518818,22.8636238,1.6059454,0.5079962,11.4702054
-25.7639755,22.9112803,1.6003196,0.5096303,11.4808964
-25.6757768,22.958397,1.5946937,0.5112643,11.4919039
-25.5872911,23.004976,1.5890679,0.5128984,11.5032214
-25.4985235,23.0510194,1.583442,0.5145324,11.5148423
-25.4094793,23.0965293,1.5778162,0.5161665,11.5267599
-25.3201638,23.1415078,1.5722791,0.5216765,11.5389676
-25.2305821,23.185957,1.5667533,0.5276774,11.5514589
-25.1407395,23.229879,1.5612275,0.5336784,11.5642271
-25.0506413,23.2732759,1.5557016,0.5396793,11.5772658
-24.9602971,23.3161477,1.5501758,0.5456802,11.5905682
-24.8697115,23.3584973,1.54465,0.5516812,11.6041604
-24.7788851,23.4003295,1.5391242,0.5576821,11.618066
-24.6878226,23.4416472,1.5335983,0.5636831,11.6322798
-24.5965287,23.4824534,1.5280725,0.569684,11.6467969
-24.505008,23.522751,1.5225467,0.5756849,11.6616119
-24.4132653,23.5625431,1.5110559,0.5845922,11.6767197
-24.3213052,23.6018324,1.4987644,0.5938895,11.692115
-24.2291323,23.6406221,1.486473,0.6031868,11.7077928
-24.1367514,23.678915,1.4741815,0.6124841,11.7237477
-24.0441704,23.7167127,1.46189,0.6217814,11.7399746
-23.951393,23.7540184,1.4495986,0.6310788,11.7564434
-23.8584204,23.7908361,1.4373071,0.6403761,11.7731296
-23.7652564,23.8271687,1.4250157,0.6496734,11.7900304
-23.6719049,23.8630189,1.4127242,0.6589707,11.8071429
-23.5783697,23.8983897,1.4004328,0.6682681,11.8244641
-23.4846548,23.9332839,1.3878544,0.6797888,11.8419911
-23.3907639,23.9677043,1.3752354,0.6916251,11.8597207
-23.2967011,24.0016538,1.3626164,0.7034613,11.87765
-23.20247,24.0351352,1.3499973,0.7152976,11.8957759
-23.108078,24.0681503,1.3373783,0.7271338,11.9140953
-23.0135279,24.1007021,1.3247592,0.73897,11.9325924
-22.9188204,24.1327945,1.3121402,0.7508063,11.9512551
-22.8239586,24.1644302,1.2995212,0.7626425,11.9700819
-22.7289458,24.1956123,1.2869021,0.7744788,11.9890711
-22.6337854,24.2263434,1.2742831,0.786315,12.0082211
-22.5384804,24.2566266,1.263297,0.7994827,12.0275302
-22.4430343,24.2864646,1.2525553,0.8128496,12.0469966
-22.3474503,24.3158602,1.2418135,0.8262166,12.0666185
-22.2517316,24.3448164,1.2310718,0.8395835,12.0863274
-22.1558852,24.373335,1.2203301,0.8529504,12.1059254
-22.0599132,24.4014191,1.2095884,0.8663174,12.1254133
-21.9638157,24.4290727,1.1988466,0.8796843,12.1447919
-21.8675954,24.4562987,1.1881049,0.8930512,12.1640621
-21.7712551,24.4831004,1.1773632,0.9064182,12.1832247
-21.6747977,24.5094806,1.1666215,0.9197851,12.2022806
-21.578226,24.5354424,1.1515694,0.9346838,12.2212305
-21.4815428,24.5609889,1.1358384,0.9498237,12.2400753
-21.384751,24.586123,1.1201073,0.9649637,12.2588156
-21.2878532,24.610848,1.1043763,0.9801037,12.2774524
-21.1908557,24.6351658,1.0886452,0.9952436,12.2959864
-21.09376,24.6590801,1.0729142,1.0103836,12.3144182
-20.9965662,24.6825943,1.0571831,1.0255236,12.3327488
-20.8992767,24.7057117,1.0414521,1.0406635,12.3509788
-20.8018937,24.7284354,1.025721,1.0558035,12.369109
-20.7044198,24.7507686,1.00999,1.0709435,12.3871402
-20.6068572,24.7727143,0.9968889,1.0846925,12.4050729
-20.5092082,24.7942756,0.9842231,1.0982113,12.422908
-20.4114754,24.8154557,0.9715574,1.11173,12.4406461
-20.313661,24.8362578,0.9588916,1.1252488,12.458288
-20.21577,24.8566844,0.9462258,1.1387676,12.4758344
-20.1178036,24.8767389,0.9335601,1.1522864,12.4932858
-20.0197622,24.8964249,0.9208943,1.1658052,12.5106431
-19.9216477,24.9157456,0.9082285,1.179324,12.5279069
-19.823462,24.9347041,0.8955628,1.1928428,12.5450778
-19.7252073,24.9533039,0.882897,1.2063616,12.5621565
-19.6268854,24.971548,0.8711211,1.2191105,12.5791437
-19.5284983,24.9894396,0.8594997,1.2317258,12.59604
-19.430048,25.0069821,0.8478783,1.2443411,12.612846
-19.3315365,25.0241786,0.8362569,1.2569565,12.6295623
-19.2329672,25.041032,0.8246355,1.2695718,12.6461897
-19.1343414,25.0575458,0.8130141,1.2821871,12.6627287
-19.0356597,25.0737234,0.8013927,1.2948024,12.6791799
-18.9369237,25.0895681,0.7897713,1.3074177,12.6955439
-18.8381352,25.1050831,0.7781499,1.320033,12.7118214
-18.7392957,25.1202718,0.7665285,1.3326484,12.7280128
-18.6404068,25.1351374,0.7558265,1.3425417,12.7441189
-18.5414702,25.1496832,0.7452917,1.3519401,12.7601402
-18.4424874,25.1639124,0.7347569,1.3613386,12.7760773
-18.3434602,25.1778284,0.7242221,1.370737,12.7919307
-18.2443901,25.1914345,0.7136873,1.3801354,12.807701
-18.1452787,25.2047339,0.7031525,1.3895339,12.8233888
-18.0461271,25.2177299,0.6926177,1.3989323,12.8389947
-17.9469367,25.230426,0.6820829,1.4083308,12.8545191
-17.8477087,25.2428255,0.6715482,1.4177292,12.8699626
-17.7484445,25.2549316,0.6610134,1.4271276,12.8853258
-17.6491453,25.2667478,0.654117,1.4341514,12.9006092
-17.5498125,25.2782772,0.6479124,1.4407237,12.9158133
-17.4504474,25.2895234,0.6417078,1.447296,12.9309386
-17.3510513,25.3004896,0.6355033,1.4538682,12.9459858
-17.251624,25.3111792,0.6292987,1.4604405,12.9609552
-17.1521673,25.3215957,0.6230942,1.4670128,12.9758474
-17.052683,25.3317421,0.6168896,1.473585,12.9906629
-16.9531721,25.341622,0.610685,1.4801573,13.0054023
-16.8536357,25.3512387,0.6044805,1.4867296,13.0200659
-16.7540747,25.3605955,0.5982759,1.4933018,13.0346543
-16.6544902,25.3696958,0.5954786,1.4987902,13.049168
-16.5548832,25.378543,0.5933578,1.5040634,13.0636074
-16.4552548,25.3871405,0.5912371,1.5093366,13.0779731
-16.3556058,25.3954915,0.5891164,1.5146097,13.0922656
-16.2559346,25.4035998,0.5869957,1.5198829,13.1064852
-16.156243,25.4114685,0.584875,1.5251561,13.1206324
-16.0565337,25.4191009,0.5827542,1.5304293,13.1347078
-15.9568073,25.4265005,0.5806335,1.5357024,13.1487117
-15.8570646,25.4336706,0.5785128,1.5409756,13.1626447
-15.7573063,25.4406145,0.5763921,1.5462488,13.1765071
-15.6575333,25.4473358,0.5779021,1.5512911,13.1902995
-15.5577463,25.4538377,0.5801643,1.5562856,13.2040222
-15.457946,25.4601237,0.5824264,1.5612801,13.2176757
-15.3581332,25.4661971,0.5846886,1.5662747,13.2312605
-15.2583046,25.4720617,0.5869507,1.5712692,13.2447769
-15.1584625,25.4777205,0.5892129,1.5762637,13.2582254
-15.0586099,25.483177,0.591475,1.5812582,13.2716064
-14.9587473,25.4884346,0.5937372,1.5862527,13.2849204
-14.8588753,25.4934966,0.5959993,1.5912473,13.2981677
-14.7589944,25.4983664,0.5982614,1.5962418,13.3113488
-14.6591051,25.5030474,0.5987783,1.5975563,13.3244641
-14.559208,25.5075431,0.5989185,1.5980766,13.3375139
-14.4593036,25.5118569,0.5990587,1.5985968,13.3504987
-14.3593925,25.5159921,0.5991989,1.5991171,13.3634189
-14.25947,25.5199524,0.5993391,1.5996374,13.3762749
-14.159539,25.523741,0.5994793,1.6001577,13.3890671
-14.0596027,25.5273613,0.5996195,1.6006779,13.4017958
-13.9596613,25.5308167,0.5997597,1.6011982,13.4144614
-13.8597152,25.5341106,0.5998999,1.6017185,13.4270644
-13.7597649,25.5372463,0.6000401,1.6022388,13.4396051
-13.6598106,25.5402274,0.5977856,1.6046144,13.4520838
-13.5598527,25.5430573,0.5949931,1.6074069,13.4645011
-13.4598916,25.5457393,0.5922006,1.6101994,13.4768571
-13.3599277,25.5482768,0.5894081,1.6129919,13.4891523
-13.2599553,25.5506735,0.5866156,1.6157844,13.5013871
-13.1599778,25.5529327,0.5838231,1.6185769,13.5135619
-13.0599983,25.5550576,0.5810307,1.6213693,13.5256769
-12.960017,25.5570517,0.5782382,1.6241618,13.5377325
-12.8600341,25.5589185,0.5754457,1.6269543,13.5497291
-12.7600498,25.5606613,0.5726532,1.6297468,13.5616671
-12.6600643,25.5622837,0.5706471,1.6317529,13.5735467
-12.5600779,25.5637889,0.5688246,1.6335754,13.5853684
-12.4600907,25.5651804,0.5670021,1.6353979,13.5971324
-12.3601031,25.5664617,0.5651797,1.6372203,13.6088391
-12.2601089,25.5676362,0.5633572,1.6390428,13.6204889
-12.1601118,25.5687073,0.5615347,1.6408653,13.6320821
-12.0601145,25.5696784,0.5597123,1.6426877,13.643619
-11.9601173,25.5705529,0.5578898,1.6445102,13.6550999
-11.8601201,25.5713342,0.5560674,1.6463326,13.6665252
-11.7601231,25.5720258,0.5542449,1.6481551,13.6778952
-11.6601263,25.572631,0.5532951,1.6491049,13.6892102
-11.5601299,25.5731532,0.5525571,1.6498429,13.7004705
-11.4601339,25.573596,0.5518191,1.6505809,13.7116765
-11.3601384,25.5739627,0.5510811,1.6513189,13.7228284
-11.260138,25.5742567,0.5503431,1.6520569,13.7339266
-11.1601359,25.5744815,0.5496051,1.6527949,13.7449714
-11.0601345,25.5746404,0.5488671,1.6535329,13.7559631
-10.9601338,25.5747369,0.548129,1.654271,13.766902
-10.8601337,25.5747744,0.547391,1.655009,13.7777883
-10.7601343,25.5747563,0.546653,1.655747,13.7886225
-10.6601355,25.5746861,0.5460558,1.6563442,13.7994048
-10.5601375,25.5745672,0.5454941,1.6569059,13.8101354
-10.4601402,25.5744029,0.5449323,1.6574677,13.8208147
-10.3601436,25.5741968,0.5443706,1.6580294,13.831443
-10.2601435,25.5739522,0.5438089,1.6585911,13.8420206
-10.1601425,25.5736725,0.5432471,1.6591529,13.8525477
-10.0601421,25.5733612,0.5426854,1.6597146,13.8630246
-9.9601424,25.5730218,0.5421236,1.6602764,13.8734517
-9.8601432,25.5726577,0.5415619,1.6608381,13.8838291
-9.7601445,25.5722724,0.5410001,1.6613999,13.8941572
-9.6601464,25.5718692,0.5377442,1.6646558,13.9044363
-9.5601486,25.5714516,0.5337845,1.6686155,13.9146666
-9.4601513,25.5710231,0.5298248,1.6725752,13.9248484
-9.3601543,25.5705871,0.5258652,1.6765348,13.934982
-9.2601559,25.570147,0.5219055,1.6804945,13.9450676
-9.160157,25.5697062,0.5179458,1.6844542,13.9551055
-9.0601583,25.5692679,0.5139862,1.6884138,13.965096
-8.9601597,25.5688354,0.5100265,1.6923735,13.9750393
-8.8601611,25.568412,0.5060668,1.6963332,13.9849357
-8.7601626,25.5680009,0.5021071,1.7002929,13.9947855
-8.6601639,25.5676054,0.5011643,1.7012357,14.0045888
-8.5601651,25.5672288,0.501038,1.701362,14.0143461
-8.4601661,25.5668744,0.5009117,1.7014883,14.0240574
-8.3601668,25.5665453,0.5007854,1.7016146,14.0337232
-8.2601684,25.5662448,0.5006591,1.7017409,14.0433435
-8.1601701,25.5659746,0.5005328,1.7018672,14.0529187
-8.0601715,25.5657357,0.5004065,1.7019935,14.062449
-7.9601725,25.5655292,0.5002802,1.7021198,14.0719347
-7.8601732,25.565356,0.5001539,1.7022461,14.081376
-7.7601735,25.5652172,0.5000276,1.7023724,14.0907732
-7.6601736,25.5651139,0.5031998,1.6992002,14.1001264
-7.5601734,25.5650471,0.5072964,1.6951036,14.109436
-7.460173,25.5650178,0.5113931,1.6910069,14.1187021
-7.3601723,25.5650271,0.5154898,1.6869102,14.127925
-7.2601729,25.5650758,0.5195864,1.6828136,14.1371049
-7.1601738,25.5651646,0.5236831,1.6787169,14.1462421
-7.0601746,25.5652935,0.5277798,1.6746202,14.1553368
-6.9601752,25.5654627,0.5318765,1.6705235,14.1643892
-6.8601758,25.5656724,0.5359731,1.6664269,14.1733996
-6.7601763,25.5659227,0.5400698,1.6623302,14.1823681
-6.6601769,25.5662139,0.5417536,1.6606464,14.191295
-6.5601775,25.5665462,0.5427376,1.6596624,14.2001806
-6.4601782,25.5669196,0.5437215,1.6586785,14.209025
-6.360179,25.5673344,0.5447054,1.6576946,14.2178284
-6.2601802,25.5677908,0.5456894,1.6567106,14.2265911
-6.1601815,25.5682889,0.5466733,1.6557267,14.2353134
-6.0601832,25.568829,0.5476573,1.6547427,14.2439953
-5.9601851,25.5694111,0.5486412,1.6537588,14.2526371
-5.8601873,25.5700356,0.5496251,1.6527749,14.2612391
-5.7601898,25.5707026,0.5506091,1.6517909,14.2698014
-5.6601928,25.5714122,0.5503931,1.6520069,14.2783243
-5.5601961,25.5721647,0.5498172,1.6525828,14.286808
-5.4601999,25.5729603,0.5492413,1.6531587,14.2952526
-5.3602041,25.5737992,0.5486654,1.6537346,14.3036584
-5.2602081,25.5746814,0.5480894,1.6543106,14.3120256
-5.1602125,25.5756072,0.5475135,1.6548865,14.3203543
-5.0602173,25.5765763,0.5469376,1.6554624,14.3286448
-4.9602227,25.577589,0.5463617,1.6560383,14.3368974
-4.8602286,25.578645,0.5457858,1.6566142,14.3451121
-4.7602351,25.5797445,0.5452099,1.6571901,14.3532892
-4.6602421,25.5808873,0.5445558,1.6578442,14.3614288
-4.5602497,25.5820736,0.5438775,1.6585225,14.3695313
-4.4602579,25.5833032,0.5431992,1.6592008,14.3775967
-4.3602666,25.5845761,0.5425208,1.6598792,14.3856252
-4.2602759,25.5858924,0.5418425,1.6605575,14.3936171
-4.1602857,25.5872515,0.5411642,1.6612358,14.4015726
-4.060296,25.5886529,0.5404859,1.6619141,14.4094917
-3.960307,25.5900959,0.5398076,1.6625924,14.4173748
-3.8603184,25.59158,0.5391293,1.6632707,14.425222
-3.7603305,25.5931045,0.538451,1.663949,14.4330335
-3.660343,25.5946689,0.539989,1.662411,14.4408094
-3.5603561,25.5962725,0.5422371,1.6601629,14.44855
-3.4603698,25.5979148,0.5444851,1.6579149,14.4562555
-3.3603839,25.5995951,0.5467331,1.6556669,14.4639259
-3.2603992,25.6013129,0.5489811,1.6534189,14.4715616
-3.1604153,25.6030673,0.5512291,1.6511709,14.4791626
-3.0604318,25.6048575,0.5534771,1.6489229,14.4867291
-2.9604489,25.6066827,0.5557252,1.6466748,14.4942614
-2.8604665,25.608542,0.5579732,1.6444268,14.5017596
-2.7604847,25.6104346,0.5602212,1.6421788,14.5092239
-2.6605035,25.6123596,0.5608215,1.6415785,14.5166544
-2.5605228,25.6143163,0.560877,1.641523,14.5240514
-2.4605427,25.6163037,0.5609324,1.6414676,14.5314149
-2.3605633,25.6183211,0.5609878,1.6414122,14.5387452
-2.2605844,25.6203676,0.5610432,1.6413568,14.5460424
-2.1606061,25.6224426,0.5610987,1.6413013,14.5533067
-2.0606284,25.6245455,0.5611541,1.6412459,14.5605383
-1.9606513,25.6266758,0.5612095,1.6411905,14.5677373
-1.8606749,25.628833,0.561265,1.641135,14.5749039
-1.7606991,25.6310165,0.5613204,1.6410796,14.5820383
-1.6607239,25.6332257,0.5627031,1.6396969,14.5891405
-1.5607494,25.6354601,0.5645388,1.6378612,14.5962109
-1.4607755,25.6377191,0.5663744,1.6360256,14.6032495
-1.3608022,25.6400023,0.5682101,1.6341899,14.6102565
-1.2608289,25.642309,0.5700458,1.6323542,14.617232
-1.1608561,25.644639,0.5718814,1.6305186,14.6241763
-1.060884,25.6469921,0.5737171,1.6286829,14.6310894
-0.9609124,25.6493681,0.5755528,1.6268472,14.6379716
-0.8609415,25.6517668,0.5773884,1.6250116,14.644823
-0.7609713,25.654188,0.5792241,1.6231759,14.6516437
-0.6610016,25.6566314,0.578952,1.623448,14.6584338
-0.5610325,25.6590969,0.5779381,1.6244619,14.6651937
-0.4610641,25.6615843,0.5769241,1.6254759,14.6719233
-0.3610962,25.6640933,0.5759101,1.6264899,14.6786228
-0.2611284,25.6666238,0.5748961,1.6275039,14.6852925
-0.1611611,25.6691755,0.5738822,1.6285178,14.6919324
-0.0611944,25.6717483,0.5728682,1.6295318,14.6985426
0.0387717,25.6743418,0.5718542,1.6305458,14.7051235
0.1387372,25.6769558,0.5708402,1.6315598,14.711675
0.2387022,25.6795902,0.5698262,1.6325738,14.7181973
0.3386665,25.6822446,0.5680384,1.6343616,14.7246906
0.4386302,25.6849189,0.5659697,1.6364303,14.731155
0.5385933,25.6876128,0.563901,1.638499,14.7375906
0.6385558,25.6903261,0.5618323,1.6405677,14.7439977
0.7385183,25.6930586,0.5597636,1.6426364,14.7503763
0.8384803,25.69581,0.5576949,1.6447051,14.7567265
0.9384417,25.69858,0.5556262,1.6467738,14.7630486
1.0384026,25.7013685,0.5535575,1.6488425,14.7693426
1.1383628,25.704175,0.5514888,1.6509112,14.7756088
1.2383226,25.7069995,0.5494201,1.6529799,14.7818471
1.3382817,25.7098415,0.5500082,1.6523918,14.7880578
1.4382403,25.7127009,0.5515898,1.6508102,14.7942411
1.5381984,25.7155774,0.5531715,1.6492285,14.8003969
1.6381559,25.7184707,0.5547532,1.6476468,14.8065255
1.7381133,25.7213806,0.5563348,1.6460652,14.812627
1.8380703,25.7243068,0.5579165,1.6444835,14.8187016
1.9380268,25.7272492,0.5594982,1.6429018,14.8247493
2.0379827,25.7302074,0.5610798,1.6413202,14.8307703
2.1379381,25.7331812,0.5626615,1.6397385,14.8367647
2.2378931,25.7361704,0.5642431,1.6381569,14.8427327
2.3378475,25.7391747,0.5635531,1.6388469,14.8486744
2.4378014,25.742194,0.5619878,1.6404122,14.8545899
2.5377549,25.7452279,0.5604226,1.6419774,14.8604793
2.6377079,25.7482763,0.5588573,1.6435427,14.8663427
2.7376608,25.7513389,0.557292,1.645108,14.8721804
2.8376132,25.7544154,0.5557268,1.6466732,14.8779923
2.9375652,25.7575056,0.5541615,1.6482385,14.8837787
3.0375167,25.7606094,0.5525963,1.6498037,14.8895397
3.1374678,25.7637263,0.551031,1.651369,14.8952753
3.2374184,25.7668563,0.5494658,1.6529342,14.9009857
3.3373686,25.769999,0.5501868,1.6522132,14.9066711
3.4373183,25.7731542,0.5518147,1.6505853,14.9123315
3.5372676,25.7763218,0.5534427,1.6489573,14.9179671
3.6372165,25.7795013,0.5550706,1.6473294,14.9235779
3.7371653,25.7826927,0.5566985,1.6457015,14.9291641
3.8371138,25.7858956,0.5583265,1.6440735,14.9347259
3.9370618,25.7891098,0.5599544,1.6424456,14.9402633
4.0370094,25.7923351,0.5615824,1.6408176,14.9457765
4.1369567,25.7955713,0.5632103,1.6391897,14.9512655
4.2369036,25.798818,0.5648383,1.6375617,14.9567305
4.3368501,25.8020751,0.5634023,1.6389977,14.9621716
4.4367963,25.8053423,0.5607152,1.6416848,14.9675889
4.5367422,25.8086193,0.5580281,1.6443719,14.9729825
4.6366877,25.811906,0.5553411,1.6470589,14.9783526
4.7366331,25.815202,0.552654,1.649746,14.9836992
4.8365782,25.8185072,0.5499669,1.6524331,14.9890225
4.936523,25.8218211,0.5472798,1.6551202,14.9943226
5.0364675,25.8251436,0.5445927,1.6578073,14.9995995
5.1364117,25.8284743,0.5419057,1.6604943,15
5.2363556,25.8318129,0.5392186,1.6631814,15
5.3362992,25.8351592,0.5364434,1.6659566,15
5.4362425,25.8385129,0.5336313,1.6687687,15
5.5361855,25.8418736,0.5308191,1.6715809,15
5.6361283,25.8452412,0.528007,1.674393,15
5.7360714,25.8486153,0.5251948,1.6772052,15
5.8360143,25.8519955,0.5223826,1.6800174,15
5.9359569,25.8553815,0.5195705,1.6828295,15
6.0358992,25.8587728,0.5167583,1.6856417,15
6.1358412,25.8621691,0.5139462,1.6884538,15
6.235783,25.86557,0.511134,1.691266,15
6.3357245,25.8689751,0.5113458,1.6910542,15
6.4356657,25.8723841,0.5128646,1.6895354,15
6.5356067,25.8757964,0.5143835,1.6880165,15
6.6355475,25.8792118,0.5159023,1.6864977,15
6.7354887,25.8826298,0.5174211,1.6849789,15
6.8354297,25.8860492,0.5189399,1.6834601,15
6.9353707,25.8894689,0.5204588,1.6819412,15
7.0353116,25.8928875,0.5219776,1.6804224,15
7.1352527,25.8963039,0.5234964,1.6789036,15
7.2351939,25.8997169,0.5250152,1.6773848,15
7.3351354,25.9031252,0.5237194,1.6786806,15
7.4350773,25.9065277,0.5211727,1.6812273,15
7.5350195,25.909923,0.5186259,1.6837741,15
7.6349623,25.91331,0.5160792,1.6863208,15
7.7349038,25.9166863,0.5135324,1.6888676,15
7.8348462,25.9200453,0.5109857,1.6914143,15
7.9347896,25.9233793,0.5084389,1.6939611,15
8.0347344,25.9266807,0.5058922,1.6965078,15
8.1346807,25.9299417,0.5033454,1.6990546,15
8.2346288,25.9331547,0.5007987,1.7016013,15
8.3345788,25.9363119,0.5010858,1.7013142,15
8.4345312,25.9394058,0.5026677,1.6997323,15
8.534486,25.9424286,0.5042496,1.6981504,15
8.6344435,25.9453726,0.5058315,1.6965685,14.9844061
8.734401,25.9482297,0.5074134,1.6949866,14.888632
8.8343615,25.9509902,0.5089953,1.6934047,14.7939114
8.9343252,25.9536444,0.5105772,1.6918228,14.7002237
9.0342921,25.956182,0.5121591,1.6902409,14.6075487
9.1342623,25.9585933,0.513741,1.688659,14.5158665
9.234236,25.9608681,0.5153228,1.6870772,14.4251573
9.3342132,25.9629966,0.5147519,1.6876481,14.3354016
9.4341941,25.9649688,0.51317,1.68923,14.2465803
9.5341786,25.9667746,0.5115881,1.6908119,14.1586743
9.6341667,25.9684041,0.5100062,1.6923938,14.0716758
9.7341524,25.9698468,0.5084243,1.6939757,13.985837
9.8341417,25.9710912,0.5068424,1.6955576,13.9011384
9.9341339,25.9721253,0.5052605,1.6971395,13.8175608
10.0341288,25.9729371,0.5036786,1.6987214,13.7350855
10.1341259,25.9735145,0.5020967,1.7003033,13.6536941
10.2341248,25.9738456,0.5005148,1.7018852,13.5733685
10.3341251,25.9739183,0.5000916,1.7023084,13.4940908
10.4341264,25.9737208,0.5002273,1.7021727,13.4158434
10.5341282,25.9732409,0.500363,1.702037,13.3386089
10.6341293,25.9724667,0.5004988,1.7019012,13.2623718
10.7341164,25.9713863,0.5006345,1.7017655,13.1871481
10.8341015,25.9699874,0.5007702,1.7016298,13.1129226
10.934083,25.9682578,0.500906,1.701494,13.0396808
11.0340593,25.9661852,0.5010417,1.7013583,12.9674082
11.1340288,25.9637575,0.5011774,1.7012226,12.8960906
11.2339898,25.9609623,0.5013132,1.7010868,12.8257138
11.3339407,25.9577874,0.5058592,1.6965408,12.7562639
11.4338799,25.9542206,0.5125909,1.6898091,12.6877271
11.5338057,25.9502497,0.5193226,1.6830774,12.6200894
11.6337155,25.9458624,0.5260542,1.6763458,12.5533345
11.7335924,25.9410475,0.5327859,1.6696141,12.4874133
11.8334494,25.9357922,0.5395176,1.6628824,12.4223157
11.9332833,25.9300848,0.5462493,1.6561507,12.3580316
12.0330908,25.9239134,0.5529809,1.6494191,12.2945509
12.1328689,25.9172661,0.5597126,1.6426874,12.2318635
12.2326142,25.9101312,0.5664443,1.6359557,12.1699593
12.3323235,25.9024968,0.5746849,1.6277151,12.1088281
12.4319937,25.8943511,0.5836934,1.6187066,12.0484597
12.5316215,25.8856821,0.592702,1.609698,11.9888434
12.6312025,25.8764782,0.6017105,1.6006895,11.9299672
12.7307209,25.8667289,0.6107191,1.5916809,11.8718037
12.8301851,25.8564214,0.6197276,1.5826724,11.8143474
12.92959,25.8455443,0.6287362,1.5736638,11.7575923
13.0289305,25.834086,0.6377447,1.5646553,11.7015325
13.1282012,25.8220351,0.6467533,1.5556467,11.646162
13.2273971,25.8093801,0.6557618,1.5466382,11.5914743
13.326513,25.7961096,0.669016,1.5330727,11.537463
13.4255437,25.782212,0.6844887,1.5171262,11.4841212
13.524484,25.767676,0.6999613,1.5011796,11.4314415
13.6233279,25.75249,0.7154339,1.4852331,11.3794158
13.7220629,25.736644,0.7309065,1.4692865,11.3280324
13.8206892,25.7201256,0.7463791,1.45334,11.2772907
13.9191994,25.7029239,0.7618518,1.4373935,11.2271899
14.0175857,25.6850279,0.7773244,1.4214469,11.1777287
14.1158406,25.6664265,0.792797,1.4055004,11.1289058
14.2139564,25.6471086,0.8082696,1.3895538,11.0807191
14.3119256,25.6270634,0.8233983,1.3702075,11.0331666
14.4097404,25.6062798,0.8383425,1.3490376,10.9862453
14.5073932,25.5847467,0.8532866,1.3278677,10.9399522
14.6048768,25.5624531,0.8682308,1.3066978,10.8942812
14.7021844,25.5393878,0.8831749,1.2855279,10.8492148
14.7993041,25.5155409,0.8981191,1.264358,10.8047585
14.8962254,25.4909023,0.9130633,1.2431882,10.7609171
14.9929379,25.4654618,0.9280074,1.2220183,10.717695
15.0894311,25.4392092,0.9429516,1.2008484,10.6750963
15.1856947,25.4121343,0.9578957,1.1796785,10.6331245
15.281718,25.3842271,0.9749245,1.156537,10.5917826
15.3774908,25.3554773,0.9931007,1.1323103,10.5510729
15.4730025,25.3258748,1.0112769,1.1080835,10.5109969
15.5682445,25.2954089,1.0294532,1.0838568,10.4715512
15.6632175,25.2640656,1.0476294,1.05963,10.4327086
15.7578943,25.2318404,1.0658056,1.0354032,10.3944822
15.8522612,25.1987247,1.0839818,1.0111765,10.356885
15.9463044,25.1647098,1.102158,0.9869497,10.319929
16.0400101,25.1297869,1.1203343,0.962723,10.2836261
16.1333646,25.0939474,1.1385105,0.9384962,10.2479872
16.2263541,25.0571825,1.1583362,0.9156863,10.2130229
16.3189648,25.0194836,1.1790936,0.8936765,10.1787426
16.4111829,24.980842,1.199851,0.8716668,10.1451553
16.5029988,24.9412472,1.2206085,0.8496571,10.112269
16.5944224,24.9006797,1.2413659,0.8276473,10.0801017
16.6854077,24.8591446,1.2621233,0.8056376,10.0486776
16.775937,24.8166347,1.2828807,0.7836279,10.0180203
16.8659928,24.773143,1.3036381,0.7616181,9.9881528
16.9555576,24.7286625,1.3243955,0.7396084,9.9590977
17.0446138,24.6831861,1.3451529,0.7175987,9.9308767
17.1331439,24.6367067,1.3642752,0.700083,9.9035108
17.2211304,24.5892173,1.38245,0.6851713,9.8770203
17.3085557,24.5407108,1.4006247,0.6702596,9.8514242
17.3954078,24.4911769,1.4187995,0.6553479,9.8266744
17.4816971,24.4405931,1.4369742,0.6404362,9.8023892
17.56737,24.3889775,1.455149,0.6255245,9.7785993
17.6524072,24.3363296,1.4733238,0.6106128,9.7553347
17.7367894,24.2826487,1.4914985,0.5957011,9.7326254
17.8204973,24.2279345,1.5096733,0.5807894,9.7105004
17.9035114,24.1721863,1.527848,0.5658777,9.6889882
17.9858127,24.1154036,1.5406231,0.5565378,9.6681169
18.0673816,24.0575859,1.550189,0.5505095,9.6479134
18.1481989,23.9987327,1.5597548,0.5444812,9.6284041
18.2282478,23.9388414,1.5693206,0.5384529,9.6091538
18.3075246,23.8779089,1.5788865,0.5324245,9.5898648
18.3860135,23.8159652,1.5884523,0.5263962,9.5727828
18.4637142,23.7530324,1.5980182,0.5203679,9.5578325
18.5406262,23.6891329,1.607584,0.5143396,9.5449388
18.6167492,23.6242886,1.6171499,0.5083112,9.5340271
18.6920829,23.558522,1.6267157,0.5022829,9.5250234
18.7666269,23.4918552,1.6287137,0.5023001,9.5178544
18.8403808,23.4243103,1.6260989,0.5060021,9.5124479
18.9133444,23.3559097,1.6234842,0.5097041,9.5087323
18.9855134,23.2866792,1.6208694,0.5134061,9.5066375
19.0568744,23.2166531,1.6182546,0.5171081,9.5060423
19.1274467,23.145831,1.6156398,0.5208101,9.5066584
